0.0808	0.10431	0.14846	0.05215	0.13039	0.05215	0.29456	0.09631	0.19519	0.10431	0.0	0.11438	0.07823	0.10431	0.14846	0.07823	0.05215	0.09631	0.02608	0.07023	0.04415	0.16654	0.13039	0.27085	0.20062	0.24477	0.07023	0.0808	0.04415	0.18254	0.07823	0.05215	0.13039	0.10431	0.07823	0.17454	0.0	0.10431	0.11438	0.07823	0.12238	0.07823	0.10431	0.13039	0.12238	0.14846	0.10431	0.15646	0.0808	0.15103	0.10431	0.22669	0.10431	0.17454	0.10431	0.12238	0.04415	0.02608	0.05215	0.0808	0.10431	0.12238	0.14046	0.09631
0.08481	0.24557	0.15371	0.02297	0.10778	0.0689	0.13074	0.06185	0.1237	0.09186	0.1237	0.2019	0.09186	0.02297	0.10778	0.27036	0.16258	0.24739	0.02297	0.04593	0.13074	0.14666	0.09186	0.10778	0.08481	0.14666	0.15371	0.02297	0.1237	0.11483	0.08481	0.02297	0.0689	0.02297	0.13074	0.20895	0.04593	0.07116	0.24079	0.02297	0.10778	0.04593	0.16076	0.09186	0.10073	0.13779	0.0689	0.10778	0.09186	0.04593	0.13074	0.10778	0.13074	0.13301	0.15371	0.13074	0.11483	0.14666	0.10778	0.11483	0.11709	0.10778	0.13301	0.13074
0.06587	0.21261	0.13924	0.09783	0.11478	0.04892	0.24652	0.12229	0.34629	0.1247	0.09033	0.1637	0.13174	0.10728	0.1637	0.09033	0.09783	0.11478	0.0	0.04892	0.14675	0.08282	0.04892	0.17315	0.18065	0.14165	0.09783	0.06587	0.11478	0.09783	0.11478	0.04892	0.09783	0.1637	0.07337	0.18065	0.04141	0.11478	0.11478	0.07337	0.04892	0.04141	0.1637	0.15619	0.18065	0.04141	0.12229	0.07337	0.13924	0.11478	0.04892	0.06587	0.13924	0.13174	0.04892	0.15619	0.11478	0.12229	0.02446	0.0	0.09783	0.09033	0.18065	0.07337
0.16406	0.02734	0.16623	0.08203	0.08203	0.0	0.05469	0.16675	0.14728	0.05469	0.05469	0.16623	0.02734	0.10937	0.12832	0.21035	0.15567	0.07364	0.12832	0.08203	0.0	0.11993	0.08203	0.15567	0.2293	0.15567	0.15567	0.02734	0.07364	0.13671	0.14728	0.12832	0.07364	0.05469	0.05469	0.11207	0.02734	0.18301	0.14728	0.14728	0.02734	0.02734	0.08203	0.12832	0.18301	0.02734	0.13671	0.08203	0.08203	0.0	0.21035	0.12832	0.1914	0.17462	0.05469	0.15567	0.08203	0.17462	0.15567	0.0463	0.21874	0.07364	0.17462	0.11993
0.04707	0.09414	0.11046	0.02354	0.11768	0.0	0.13399	0.07061	0.21369	0.1594	0.04707	0.16662	0.04707	0.04707	0.15753	0.13399	0.13399	0.11046	0.09414	0.02354	0.07061	0.19015	0.08692	0.15753	0.13399	0.13399	0.25167	0.09414	0.13399	0.11768	0.04707	0.07061	0.07061	0.07061	0.15031	0.16707	0.02354	0.11046	0.23	0.14121	0.02354	0.09414	0.12	0.18338	0.12677	0.04707	0.11768	0.22091	0.04707	0.02354	0.15753	0.12677	0.02354	0.06338	0.11046	0.06338	0.11046	0.04707	0.09414	0.09414	0.22091	0.11046	0.26985	0.12677
0.06841	0.13682	0.22554	0.10702	0.09122	0.06841	0.11627	0.11402	0.07722	0.18468	0.06841	0.07722	0.04561	0.09122	0.23685	0.06841	0.19824	0.11627	0.06841	0.09122	0.09122	0.12283	0.19824	0.12283	0.08422	0.10702	0.11627	0.0228	0.10927	0.09122	0.04561	0.11402	0.06841	0.0228	0.09122	0.20748	0.0228	0.08422	0.25265	0.11402	0.09122	0.09346	0.13682	0.15963	0.19124	0.06841	0.10002	0.19349	0.10702	0.09122	0.13682	0.10702	0.13682	0.20748	0.06841	0.03861	0.06141	0.18468	0.04561	0.09346	0.10702	0.08422	0.24609	0.06841
0.12778	0.15972	0.20401	0.03194	0.08603	0.03194	0.09583	0.14992	0.17206	0.09583	0.09583	0.16226	0.0	0.08603	0.18187	0.14992	0.03194	0.08603	0.03194	0.09583	0.09583	0.20401	0.15972	0.19421	0.14992	0.14992	0.15972	0.03194	0.08603	0.14992	0.09583	0.17206	0.06389	0.06389	0.06389	0.14012	0.0	0.10817	0.22615	0.09583	0.15972	0.18187	0.18187	0.20401	0.05409	0.03194	0.14992	0.23595	0.03194	0.06389	0.11798	0.08603	0.03194	0.10817	0.06389	0.08603	0.14012	0.03194	0.09583	0.06389	0.10817	0.05409	0.19421	0.09583
0.1602	0.0534	0.18041	0.0534	0.09306	0.03966	0.07931	0.16629	0.18611	0.14646	0.05948	0.18003	0.07323	0.09306	0.14646	0.05948	0.09914	0.21969	0.07323	0.13271	0.07931	0.17395	0.20594	0.22126	0.14646	0.19986	0.15254	0.0534	0.07323	0.17237	0.0534	0.03966	0.07931	0.07931	0.0534	0.14646	0.11289	0.11897	0.1602	0.14646	0.1602	0.1068	0.01983	0.14646	0.09501	0.0534	0.03966	0.05948	0.06144	0.03966	0.11897	0.12663	0.14646	0.18198	0.16629	0.16629	0.03966	0.10072	0.03966	0.05948	0.08697	0.12663	0.20594	0.09914
0.12896	0.02579	0.20351	0.05159	0.07738	0.12896	0.18309	0.12896	0.11313	0.1573	0.05159	0.16472	0.10317	0.07738	0.16472	0.07738	0.10317	0.19843	0.02579	0.13151	0.05159	0.11313	0.07738	0.14684	0.13893	0.19051	0.13151	0.02579	0.12359	0.31156	0.07738	0.05159	0.05159	0.02579	0.15476	0.13893	0.07738	0.17263	0.21885	0.12105	0.13151	0.09526	0.14684	0.12896	0.09526	0.06946	0.10317	0.15476	0.13151	0.05159	0.06946	0.06946	0.14684	0.09526	0.05159	0.04367	0.07738	0.13151	0.07738	0.06946	0.21631	0.15681	0.11098	0.05159
0.06247	0.06247	0.10577	0.11535	0.06247	0.0	0.14659	0.0937	0.16824	0.12494	0.03123	0.22112	0.06247	0.08412	0.14659	0.06247	0.06247	0.11535	0.06247	0.15617	0.03123	0.16824	0.03123	0.137	0.08412	0.05289	0.15925	0.0	0.16824	0.12494	0.0	0.06247	0.06247	0.06247	0.06247	0.14659	0.03123	0.12802	0.22112	0.03123	0.0937	0.06247	0.19049	0.22172	0.14659	0.0	0.12494	0.14659	0.09678	0.0	0.0937	0.17782	0.08412	0.14659	0.20906	0.14659	0.08412	0.29318	0.03123	0.12494	0.19049	0.137	0.18989	0.15617
